invoice_id,invoice_date,posting_date,store_id,customer_id,product_id,quantity,unit_price,gross_amount,discount_amount,net_amount,created_by,store_name,city,region,customer_name,customer_type,join_date
INV000701,2024-12-27,2025-01-03,S005,C035,P014,4,99000,396000,38700.0,357300.0,u_citra,RetailCo Denpasar Point,Denpasar,Bali,Hadi Rahmawati,Wholesale,2021-11-20
INV000702,2024-12-27,2025-01-02,S003,C015,P021,8,299000,2392000,609700.0,1782300.0,u_hanif,RetailCo Surabaya Center,Surabaya,Jawa Timur,Eka Pratama,Online,2022-04-12
INV000703,2024-12-27,2025-01-03,S005,C063,P007,6,99000,594000,47300.0,546700.0,u_citra,RetailCo Denpasar Point,Denpasar,Bali,Eka Ramadhani,Online,2021-07-20
INV000704,2024-12-27,2025-01-01,S005,C003,P006,2,199000,398000,3600.0,394400.0,u_eka,RetailCo Denpasar Point,Denpasar,Bali,Kurnia Wijaya,Online,2023-05-15
INV000705,2024-12-27,2025-01-02,S004,C002,P008,2,149000,298000,0.0,298000.0,u_andika,RetailCo Medan Square,Medan,Sumatera Utara,Putri Hidayat,Retail,2021-07-29
INV000706,2024-12-28,2025-01-04,S002,C044,P014,5,249000,1245000,262200.0,982800.0,u_fajar,RetailCo Mall Bandung,Bandung,Jawa Barat,Indra Suryani,Online,2023-09-01
INV000707,2024-12-28,2025-01-04,S001,C043,P003,3,99000,297000,6500.0,290500.0,u_eka,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Fajar Pangestu,Retail,2023-12-27
INV000708,2024-12-28,2025-01-04,S001,C070,P016,3,149000,447000,145500.0,301500.0,u_eka,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Teguh Putra,Retail,2021-05-05
INV000709,2024-12-28,2025-01-04,S001,C016,P025,4,249000,996000,0.0,996000.0,u_hanif,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Teguh Wijaya,Retail,2021-07-26
INV000710,2024-12-28,2025-01-02,S001,C026,P015,2,299000,598000,191100.0,406900.0,u_dwi,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Joko Utomo,Retail,2022-05-21
INV000711,2024-12-29,2025-01-04,S004,C040,P011,3,349000,1047000,179100.0,867900.0,u_andika,RetailCo Medan Square,Medan,Sumatera Utara,Andi Syahputra,Wholesale,2023-09-28
INV000712,2024-12-29,2025-01-05,S005,C016,P009,8,349000,2792000,391800.0,2400200.0,u_eka,RetailCo Denpasar Point,Denpasar,Bali,Teguh Wijaya,Retail,2021-07-26
INV000713,2024-12-29,2025-01-02,S003,C007,P022,4,99000,396000,37800.0,358200.0,u_dwi,RetailCo Surabaya Center,Surabaya,Jawa Timur,Oki Ramadhani,Online,2022-07-24
INV000714,2024-12-29,2025-01-04,S003,C002,P006,5,299000,1495000,283900.0,1211100.0,u_bella,RetailCo Surabaya Center,Surabaya,Jawa Timur,Putri Hidayat,Retail,2021-07-29
INV000715,2024-12-29,2025-01-04,S002,C002,P002,10,349000,3490000,510400.0,2979600.0,u_hanif,RetailCo Mall Bandung,Bandung,Jawa Barat,Putri Hidayat,Retail,2021-07-29
INV000716,2024-12-30,2025-01-05,S002,C048,P025,2,149000,298000,77600.0,220400.0,u_citra,RetailCo Mall Bandung,Bandung,Jawa Barat,Erika Fauziah,Wholesale,2021-09-05
INV000717,2024-12-30,2025-01-04,S001,C080,P011,1,99000,99000,16000.0,83000.0,u_fajar,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Utami Ramadhani,Wholesale,2021-05-29
INV000718,2024-12-30,2025-01-02,S005,C014,P005,8,149000,1192000,196700.0,995300.0,u_fajar,RetailCo Denpasar Point,Denpasar,Bali,Oktaviani Wibowo,Online,2022-01-29
INV000719,2024-12-30,2025-01-05,S003,C057,P024,4,99000,396000,45000.0,351000.0,u_gita,RetailCo Surabaya Center,Surabaya,Jawa Timur,Gita Mahendra,Wholesale,2023-05-18
INV000720,2024-12-30,2025-01-03,S002,C033,P002,8,349000,2792000,402900.0,2389100.0,u_hanif,RetailCo Mall Bandung,Bandung,Jawa Barat,Rizky Anindya,Retail,2021-08-23
INV000721,2024-12-31,2025-01-05,S003,C070,P023,8,149000,1192000,215500.0,976500.0,u_citra,RetailCo Surabaya Center,Surabaya,Jawa Timur,Teguh Putra,Retail,2021-05-05
INV000722,2024-12-31,2025-01-05,S003,C042,P024,8,199000,1592000,0.0,1592000.0,u_citra,RetailCo Surabaya Center,Surabaya,Jawa Timur,Putri Pratama,Retail,2021-06-11
INV000723,2024-12-31,2025-01-01,S005,C020,P015,5,199000,995000,15100.0,979900.0,u_fajar,RetailCo Denpasar Point,Denpasar,Bali,Kurnia Hidayat,Retail,2023-08-05
INV000724,2024-12-31,2025-01-04,S001,C065,P013,3,99000,297000,66600.0,230400.0,u_fajar,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Putri Kusuma,Wholesale,2023-09-22
INV000725,2024-12-31,2025-01-05,S002,C042,P024,2,349000,698000,116600.0,581400.0,u_gita,RetailCo Mall Bandung,Bandung,Jawa Barat,Putri Pratama,Retail,2021-06-11
INV000726,2025-01-01,2024-12-28,S005,C064,P025,9,149000,1341000,298200.0,1042800.0,u_eka,RetailCo Denpasar Point,Denpasar,Bali,Dewi Anindya,Retail,2021-07-11
INV000727,2025-01-01,2024-12-29,S004,C042,P004,2,299000,598000,151200.0,446800.0,u_bella,RetailCo Medan Square,Medan,Sumatera Utara,Putri Pratama,Retail,2021-06-11
INV000728,2025-01-01,2024-12-27,S002,C023,P002,4,99000,396000,119600.0,276400.0,u_hanif,RetailCo Mall Bandung,Bandung,Jawa Barat,Vina Kurniawan,Wholesale,2021-05-16
INV000729,2025-01-01,2024-12-28,S001,C005,P019,7,349000,2443000,413000.0,2030000.0,u_hanif,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Oki Fauziah,Online,2021-02-24
INV000730,2025-01-01,2024-12-31,S005,C076,P009,1,199000,199000,26500.0,172500.0,u_dwi,RetailCo Denpasar Point,Denpasar,Bali,Mega Syahputra,Retail,2021-06-17
INV000731,2025-01-02,2024-12-31,S001,C002,P007,8,99000,792000,221300.0,570700.0,u_hanif,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Putri Hidayat,Retail,2021-07-29
INV000732,2025-01-02,2024-12-27,S003,C072,P024,7,199000,1393000,143800.0,1249200.0,u_andika,RetailCo Surabaya Center,Surabaya,Jawa Timur,Iqbal Fauziah,Retail,2021-04-27
INV000733,2025-01-02,2024-12-31,S003,C068,P002,2,199000,398000,123900.0,274100.0,u_bella,RetailCo Surabaya Center,Surabaya,Jawa Timur,Rizky Ramadhani,Wholesale,2023-05-17
INV000734,2025-01-02,2024-12-28,S005,C013,P004,4,299000,1196000,0.0,1196000.0,u_gita,RetailCo Denpasar Point,Denpasar,Bali,Agus Wijaya,Online,2022-08-24
INV000735,2025-01-02,2024-12-28,S002,C068,P022,4,299000,1196000,483600.0,712400.0,u_citra,RetailCo Mall Bandung,Bandung,Jawa Barat,Rizky Ramadhani,Wholesale,2023-05-17
INV000736,2025-01-03,2024-12-31,S005,C054,P024,2,349000,698000,224000.0,474000.0,u_fajar,RetailCo Denpasar Point,Denpasar,Bali,Sari Pangestu,Retail,2021-09-28
INV000737,2025-01-03,2024-12-30,S004,C014,P006,3,299000,897000,258700.0,638300.0,u_gita,RetailCo Medan Square,Medan,Sumatera Utara,Oktaviani Wibowo,Online,2022-01-29
INV000738,2025-01-03,2024-12-31,S003,C021,P018,10,249000,2490000,989500.0,1500500.0,u_fajar,RetailCo Surabaya Center,Surabaya,Jawa Timur,Agus Utomo,Online,2022-03-26
INV000739,2025-01-03,2024-12-29,S005,C042,P012,7,349000,2443000,1221100.0,1221900.0,u_gita,RetailCo Denpasar Point,Denpasar,Bali,Putri Pratama,Retail,2021-06-11
INV000740,2025-01-03,2024-12-29,S005,C031,P019,9,149000,1341000,539300.0,801700.0,u_gita,RetailCo Denpasar Point,Denpasar,Bali,Dian Syahputra,Retail,2023-02-28
INV000741,2025-01-04,2024-12-31,S003,C047,P015,8,249000,1992000,0.0,1992000.0,u_andika,RetailCo Surabaya Center,Surabaya,Jawa Timur,Utami Kurniawan,Online,2023-02-04
INV000742,2025-01-04,2024-12-27,S003,C077,P001,9,149000,1341000,77900.0,1263100.0,u_eka,RetailCo Surabaya Center,Surabaya,Jawa Timur,Cahya Permata,Online,2023-12-07
INV000743,2025-01-04,2024-12-27,S003,C029,P007,6,99000,594000,92800.0,501200.0,u_eka,RetailCo Surabaya Center,Surabaya,Jawa Timur,Indra Fauziah,Wholesale,2021-07-06
INV000744,2025-01-04,2024-12-31,S005,C072,P019,10,149000,1490000,378300.0,1111700.0,u_bella,RetailCo Denpasar Point,Denpasar,Bali,Iqbal Fauziah,Retail,2021-04-27
INV000745,2025-01-04,2024-12-27,S004,C046,P005,3,199000,597000,195600.0,401400.0,u_fajar,RetailCo Medan Square,Medan,Sumatera Utara,Nadia Mahendra,Retail,2022-02-16
INV000746,2025-01-05,2024-12-31,S002,C030,P009,5,99000,495000,69900.0,425100.0,u_gita,RetailCo Mall Bandung,Bandung,Jawa Barat,Dewi Saputra,Retail,2021-11-24
INV000747,2025-01-05,2024-12-31,S002,C010,P024,6,249000,1494000,415400.0,1078600.0,u_citra,RetailCo Mall Bandung,Bandung,Jawa Barat,Wahyu Saputra,Retail,2023-02-18
INV000748,2025-01-05,2024-12-30,S005,C013,P020,5,99000,495000,67700.0,427300.0,u_gita,RetailCo Denpasar Point,Denpasar,Bali,Agus Wijaya,Online,2022-08-24
INV000749,2025-01-05,2024-12-27,S001,C043,P012,7,249000,1743000,275900.0,1467100.0,u_bella,RetailCo Plaza Jakarta,Jakarta,Jabodetabek,Fajar Pangestu,Retail,2023-12-27
INV000750,2025-01-05,2024-12-28,S005,C002,P021,7,99000,693000,27000.0,666000.0,u_eka,RetailCo Denpasar Point,Denpasar,Bali,Putri Hidayat,Retail,2021-07-29
